Entity,Code,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare) 
Solomon Islands,SLB,2012,0,2.1517,0,0,0,0,0,16.6667,0,0.3833,2.2174
Solomon Islands,SLB,2013,0,2.039,0,0,0,0,0,16.2162,0,0.3917,2.3532
Solomon Islands,SLB,2014,0,1.8845,0,0,0,0,0,16.0125,0,0.3944,2.3276
Solomon Islands,SLB,2015,0,1.7666,0,0,0,0,0,16.7169,0,0.3937,2.1994
Solomon Islands,SLB,2016,0,1.6175,0,0,0,0,0,16.6794,0,0.3936,2.1816
Solomon Islands,SLB,2017,0,1.7562,0,0,0,0,0,16.6815,0,0.391,2.1353
Solomon Islands,SLB,2018,0,1.7135,0,0,0,0,0,16.6837,0,0.3884,2.089
Somalia,SOM,1961,0,0,0.8696,0,0,0.25,0,10,0,0,8.9091
Somalia,SOM,1962,0,0,0.8667,0,0,0.0933,0,10,0,0,8.843
Somalia,SOM,1963,0,0,0.8647,0,0,0.1364,0,9.7059,0,0,11.4545
Somalia,SOM,1964,0,0,0.8661,0,0,0.2833,0,10,0,0,14.2857
Somalia,SOM,1965,0,0,0.8661,0,0,0.3077,0,10,0,0,14.6729
Somalia,SOM,1966,0,0,0.8607,0,0,0.3288,0,10,0,0,23.9245
Somalia,SOM,1967,0,0,0.8333,0,0,0.3289,0,10,0,0,23.5714
Somalia,SOM,1968,0,0,0.8148,0,0,0.3289,0,10,0,0,22.998
Somalia,SOM,1969,0,0,0.8248,0,0,0.3,0,10,0,0,23.3861
Somalia,SOM,1970,0,2.8571,0.9143,0,0,0.3305,0,10.8696,0,0,28.6327
Somalia,SOM,1971,0,2.8,0.9712,0,0,0.3302,0,10.8333,0,0,26.5961
Somalia,SOM,1972,0,2.9885,0.9792,0,0,0.3298,0,10.8333,0,0,29.5918
Somalia,SOM,1973,0,2.9091,0.9759,0,0,0.3296,0,10.8333,0,0,24.75
Somalia,SOM,1974,0,2.9825,0.9758,0,0,0.3292,0,10.8,0,0,25
Somalia,SOM,1975,0,2.0625,0.9792,0,0,0.5,0,10.7586,0,0,17.0968
Somalia,SOM,1976,0,2,0.9042,0,0,0.4975,0,11.0667,0,0,18.2264
Somalia,SOM,1977,0,1.8182,0.739,0,0,0.5426,0,11.4,0,0,13.7885
Somalia,SOM,1978,0,1.1633,0.7243,0,0,0.4633,0,11.1,0,0,13.4038
Somalia,SOM,1979,0,2.5833,0.7336,0,0,0.494,0,11.0645,0,0,12.4483
Somalia,SOM,1980,0,2.7288,1.0092,0,0,0.5027,0,11.0625,0,0,23.2308
Somalia,SOM,1981,0,3.4211,0.7208,0,0,0.4865,0,10.7353,0,0,20.3448
Somalia,SOM,1982,0,3.1667,0.7172,0,0,0.5556,0,10.7429,0,0,28.1071
Somalia,SOM,1983,0,3.9,1.0782,0,0,0.4815,0,10.75,0,0,31.75
Somalia,SOM,1984,0,3.2308,1.2277,0,0,0.4121,0,10.7568,0,0,20.7333
Somalia,SOM,1985,0.3611,4.0769,1.195,0,0,0.5128,0,10.8108,0,0,22.2222
Somalia,SOM,1986,0.3611,3.7188,1.3717,0,0,0.4394,0,10.8158,0,0,18.4118
Somalia,SOM,1987,0.3703,3.3333,1.1029,0,0,0.323,0,10.55,0,0,17.7049
Somalia,SOM,1988,0.3703,2.4,1.2564,0,0,0.2317,0,10.8049,0,0,18
Somalia,SOM,1989,0.3684,3.0308,1.1287,0,0,0.3095,0,10.4651,0,0,17.4167
Somalia,SOM,1990,0.37,3,1.1455,0,0,0.3256,0,10.4545,0,0,17.7419
Somalia,SOM,1991,0.3667,2.5,1,0,0,0.2728,0,10.4651,0,0,16.6667
Somalia,SOM,1992,0.3684,2.6458,0.9544,0,0,0.2632,0,10.2564,0,0,16.9997
Somalia,SOM,1993,0.37,2.5,0.9875,0,0,0.2444,0,10.1544,0,0,16.6667
Somalia,SOM,1994,0.3701,1.5,0.4149,0,0,0.2253,0,10,0,0,17
Somalia,SOM,1995,0.3708,1.6667,0.8304,0,0,0.2364,0,10,0,0,16.9886
Somalia,SOM,1996,0.3714,3.1771,0.6202,0,0,0.25,0,10,0,0,16.9727
Somalia,SOM,1997,0.3724,3.713,0.7095,0,0,0.2632,0,10,0,0,16.9612
Somalia,SOM,1998,0.375,4.4461,0.5727,0,0,0.2364,0,10,0,0,16.6667
Somalia,SOM,1999,0.3722,5.7143,0.7118,0,0,0.25,0,10,0,0,17.0346
Somalia,SOM,2000,0.3692,2,1.4597,0,0,0.2632,0,10,0,0,18.2609
Somalia,SOM,2001,0.3654,5.9701,1.4274,0,0,0.2661,0,8.8235,0,0,16.9811
Somalia,SOM,2002,0.3736,6,1.4274,0,0,0.265,0,9.3827,0,0,16.7727
Somalia,SOM,2003,0.3763,6,1.3626,0,0,0.2692,0,9.5067,0,0,16.7727
Somalia,SOM,2004,0.3786,6,1.0944,0,0,0.2761,0,9.5446,0,0,16.7727
Somalia,SOM,2005,0.3871,5.4363,1.1765,0,0,0.2737,0,9.5864,0,0,16.973
Somalia,SOM,2006,0.3692,5.4751,1.0526,0,0,0.2769,0,9.6471,0,0,16.9881
Somalia,SOM,2007,0.3785,6.1538,1.1111,0,0,0.2784,0,9.6341,0,0,17.0069
Somalia,SOM,2008,0.3806,5.0807,1.1765,0,0,0.2814,0,9.624,0,0,17.0153
Somalia,SOM,2009,0.3834,4.7273,1.5299,0,0,0.2843,0,9.6121,0,0,17.0236
Somalia,SOM,2010,0.3868,5.2,1.5098,0,0,0.2875,0,9.5989,0,0,17.0319
Somalia,SOM,2011,0.3901,3.5583,1.7901,0,0,0.2908,0,9.5847,0,0,17.0402
Somalia,SOM,2012,0.4,4.8691,1.7662,0,0,0.3,0,9.6774,0,0,17.0485
Somalia,SOM,2013,0.4,1.4723,1.21,0,0,0.3125,0,9.4737,0,0,17.0569
Somalia,SOM,2014,0.3949,2,0.6775,0,0,0.3056,0,9.4552,0,0,17.0309
Somalia,SOM,2015,0.3954,1.75,0.5618,0,0,0.2981,0,9.5271,0,0,17.0332
Somalia,SOM,2016,0.3971,1.8333,0.5852,0,0,0.3012,0,9.5765,0,0,17.0427
Somalia,SOM,2017,0.3982,4.8691,0.65,0,0,0.3034,0,9.5779,0,0,17.0452
Somalia,SOM,2018,0.3994,4.8691,1.4929,0,0,0.3055,0,9.5794,0,0,17.0478
South Africa,ZAF,1961,0.619,1.5875,1.2853,0.5262,7.6004,0.7397,1.1143,0,0.6207,0,7.3849
South Africa,ZAF,1962,0.5127,1.4513,1.3877,0.5262,6.4992,0.6786,1.2375,0,0.6935,0,4.8787
South Africa,ZAF,1963,0.5793,1.3954,1.4121,0.4718,7.764,0.6032,1.1429,0,0.5286,0,8.0114
South Africa,ZAF,1964,0.8036,1.4615,0.9723,0.4286,8.3125,0.6154,1.1,0,0.7966,0,4.3207
South Africa,ZAF,1965,0.4824,1.5385,1.0741,0.4286,7.76,0.6818,1,0,0.5,0,3.9572
South Africa,ZAF,1966,0.4832,1.5385,1.2169,0.4,10.8443,0.7692,0.4111,0,0.6129,0,5.3728
South Africa,ZAF,1967,0.8297,1.5385,2.136,0.3982,11.7905,1.026,0.8778,0,0.6538,0,6.4648
South Africa,ZAF,1968,0.7467,1.5385,1.1332,0.3268,14.3947,0.8714,0.8778,0,0.5781,0,9.5672
South Africa,ZAF,1969,0.7114,1.5385,1.2259,0.5467,9.5455,0.8033,0.7333,0,0.3448,0,12.8514
South Africa,ZAF,1970,0.7233,1.5385,1.3986,0.5436,13.413,0.8103,0.4571,0,0.75,0,10.476
South Africa,ZAF,1971,0.8308,1.5385,1.8023,0.4143,11.0182,1.069,0.9667,0,0.6957,0,11.6221
South Africa,ZAF,1972,0.8656,2.3077,1.9173,0.25,18.2432,0.9841,0.9857,0,0.6471,0,10.7011
South Africa,ZAF,1973,0.924,2.3077,1.0571,0.5111,13.975,0.7857,0.9571,0,0.5246,0,12.4075
South Africa,ZAF,1974,0.8558,2.3077,2.2994,1.6462,14.4,1.1806,0.6875,0,0.9403,0,11.2948
South Africa,ZAF,1975,0.9744,2.3077,1.9071,0.9458,14.8333,0.6262,0.9125,0,0.9324,0,11.5292
South Africa,ZAF,1976,1.1475,2.3077,1.5069,0.8136,14.25,0.7019,1.025,0,0.8295,0,10.9343
South Africa,ZAF,1977,1.0279,2.3077,2.081,1.188,15.14,0.9892,0.725,0,1.1778,0,11.1955
South Africa,ZAF,1978,0.8929,2.3077,2.313,1.5787,14.02,1.0288,0.875,0,1.3776,0,12.0918
South Africa,ZAF,1979,1.0967,2.3077,1.8561,1.0154,14.2041,0.6212,0.8125,0,1.3178,0,13.213
South Africa,ZAF,1980,0.9047,2.3077,2.4195,1.4099,14,1.1125,1,0,0.8824,0,11.9944
South Africa,ZAF,1981,1.3002,2.3077,3.3137,1.2545,14.082,1.3562,1.0571,0,1.5362,0,11.8452
South Africa,ZAF,1982,1.2141,2.3077,1.8827,0.9749,17.7857,1.1831,1.2222,0,1.7188,0,14.2931
South Africa,ZAF,1983,0.9808,2.3077,0.94,0.9567,14.1833,0.6709,1.0503,0,1.9494,0,12.6312
South Africa,ZAF,1984,1.208,2.3077,0.9913,1.1114,14.6269,0.814,1.4,0,1.9885,0,14.2245
South Africa,ZAF,1985,0.8538,2.3077,1.8756,1.7348,15.9394,1.2985,1.475,0,2.5347,0,13.9653
South Africa,ZAF,1986,1.1989,2.3077,1.7809,1.2633,18.0175,1.2099,1.4286,0,2.1868,0,15.9571
South Africa,ZAF,1987,1.8033,2.3077,1.5584,1.0576,17.8246,1.1379,1.4143,0,2.8,0,14.6991
South Africa,ZAF,1988,1.8019,2.3077,1.6195,1.6325,16.4,1.2597,1.52,0,1.575,0,14.1259
South Africa,ZAF,1989,1.0906,2.3077,2.8405,1.7864,17.5684,1.4625,1.4444,0,2.7423,0,14.7377
South Africa,ZAF,1990,1.0934,1.8976,2.2051,1.9377,20.0263,1.5632,1.2333,0,2.3818,0,16.0384
South Africa,ZAF,1991,1.4916,2.1154,2.2573,1.4483,20.0188,1.2673,1.6,0,1.2593,0,16.2512
South Africa,ZAF,1992,1.7653,2.138,0.7853,0.7578,17.8455,0.5169,1.6185,0,2.0075,0,11.9505
South Africa,ZAF,1993,1.8454,2.1606,2.284,1.4913,22.8678,1.3088,1.2308,0,2.0086,0,11.0389
South Africa,ZAF,1994,1.7561,2.1832,2.8481,1.1473,23.2625,0.8073,1.253,0,2.2917,0,11.4288
South Africa,ZAF,1995,1.4507,2.2058,1.38,0.8954,25.7634,0.7574,1.2328,0,2.4,0,11.2485
South Africa,ZAF,1996,2.0961,2.2284,2.7043,1.1765,26.1054,0.8812,1.143,0,1.3858,0,12.6905
South Africa,ZAF,1997,1.7575,2.251,2.5195,1.3803,28.2105,1.1064,1.2808,0,1.3788,0,12.2229
South Africa,ZAF,1998,2.5295,2.2736,2.1611,1.72,30.7667,1.0862,1.07,0,1.9211,0,20.6256
South Africa,ZAF,1999,2.4137,2.296,2.2274,1.5249,31.5545,1.1728,0.6,0,0.8928,0,21.0404
South Africa,ZAF,2000,2.5997,2.2988,2.8492,1.6412,31.6536,1.0028,1.1429,0,1.8328,0,21.5041
South Africa,ZAF,2001,2.5708,2.2857,2.4371,1.6862,31.1961,1.1755,1.0953,0,1.9286,0,19.5453
South Africa,ZAF,2002,2.5906,2.3563,2.8516,1.7962,32.4147,1.3145,1.0951,0,2.5499,0,32.9355
South Africa,ZAF,2003,2.068,2.3873,2.6582,1.3634,32.9964,1.182,1.2913,0,2.8497,0,37.12
South Africa,ZAF,2004,2.0325,2.418,3.0305,1.6296,34.6081,1.4235,1.0626,0,2.2236,0,34.9709
South Africa,ZAF,2005,2.3665,2.4486,3.6351,1.8167,33.3534,1.4162,1.0399,0,2.5,0,50.5045
South Africa,ZAF,2006,2.7516,2.4781,3.4122,1.7625,33.165,1.2254,1.06,0,2.6286,0,49.6475
South Africa,ZAF,2007,3.0142,2.5067,2.7921,1.1202,33.059,0.7796,1.0555,0,3.033,0,49.3927
South Africa,ZAF,2008,2.8476,2.5346,4.5373,1.705,34,1.3465,1.051,0,2.8134,0,49.4517
South Africa,ZAF,2009,3.0475,2.5617,4.964,2.1703,33.9378,1.5304,1.0465,0,2.8892,0,49.4407
South Africa,ZAF,2010,2.5623,2.5882,4.6736,1.8173,34.2046,1.1849,1.042,0,2.3467,0,50.9321
South Africa,ZAF,2011,3.3157,2.6141,4.3671,1.6986,34.9536,1.0019,1.0375,0,3.8927,0,51.3031
South Africa,ZAF,2012,3.7476,2.7273,4.4905,1.3771,35.0438,1.1999,1.033,0,3.5084,0,50.8789
South Africa,ZAF,2013,3.6993,2.6087,4.2466,1.5189,35.2695,1.3823,1.0285,0,3.2895,0,55.2058
South Africa,ZAF,2014,3.6721,2.6734,5.3009,1.8851,35.2141,1.4713,1.0121,0,3.5477,0,57.119
South Africa,ZAF,2015,2.9866,2.7217,3.7526,1.5568,35.7111,1.1467,1.018,0,3.5421,0,57.318
South Africa,ZAF,2016,3.7571,2.7399,3.9956,1.4757,35.7431,1.0304,1.0322,0,4.0025,0,58.6007
South Africa,ZAF,2017,3.1225,2.7712,6.3988,2.2929,35.943,1.5211,1.0292,0,3.3596,0,58.5867
South Africa,ZAF,2018,3.7111,2.7905,5.3949,1.9563,36.1429,1.2999,1.0262,0,3.542,0,59.4626
South Korea,KOR,1961,2.2657,4.148,0.6788,0.5683,9.7294,0.5041,0.7244,0,2.5594,0,0
South Korea,KOR,1962,2.0093,3.5768,0.6796,0.5421,8.5016,0.5289,0.7146,0,2.299,0,0
South Korea,KOR,1963,1.6559,4.3974,0.6493,0.5528,8.5949,0.504,0.4571,0,1.4398,0,0
South Korea,KOR,1964,2.1219,4.472,0.8093,0.5792,12.1997,0.5513,0.466,0,2.2557,0,0
South Korea,KOR,1965,1.98,3.9634,0.8085,0.5615,9.6447,0.4955,0.4842,0,2.4511,0,0
South Korea,KOR,1966,2.0585,4.4257,0.9436,0.5846,11.3878,0.5042,0.4913,0,2.9558,0,0
South Korea,KOR,1967,2.0548,4.0551,0.6802,0.6488,9.7461,0.4984,0.4667,0,2.7443,0,0
South Korea,KOR,1968,2.19,3.8593,1.4245,0.7823,10.2664,0.6271,0.5446,0,2.9542,0,0
South Korea,KOR,1969,2.39,4.6623,1.4114,0.7505,10.7033,0.6092,0.6187,0,3.043,0,0
South Korea,KOR,1970,2.26,4.552,1.3514,0.7852,11.3051,0.6294,0.6467,0,3.0263,0,0
South Korea,KOR,1971,2.2674,4.6697,1.609,0.8324,11.3153,0.6368,0.5543,0,3.0974,0,0
South Korea,KOR,1972,2.375,4.6146,1.8108,0.7949,10.616,0.6257,0.5754,0,3.1288,0,0
South Korea,KOR,1973,2.308,4.9504,1.4929,0.7889,11.2944,0.6321,0.614,0,3.0093,0,0
South Korea,KOR,1974,2.0341,5.1257,1.7347,1.1132,10.908,0.8405,0.6369,0,2.7384,0,0
South Korea,KOR,1975,2.2176,5.3243,1.7153,1.134,12.76,0.7929,0.6971,0,3.3206,0,0
South Korea,KOR,1976,2.2227,5.9667,2.3167,1.1918,11.6826,0.9193,0.7335,0,3.4361,0,0
South Korea,KOR,1977,1.6844,6.7868,2.7398,1.2718,11.1501,0.9451,0.9032,0,2.1916,0,0
South Korea,KOR,1978,2.0891,6.938,3.2462,1.1859,7.8172,0.8755,0.8462,0,3.3316,0,0
South Korea,KOR,1979,3.207,6.3905,4.5866,1.2399,10.5768,0.988,0.8148,0,4.341,0,0
South Korea,KOR,1980,3.2997,4.3076,4.3619,1.148,11.9308,0.8889,0.8148,0,3.3267,0,0
South Korea,KOR,1981,2.9011,5.841,4.3829,1.2733,13.5018,0.9507,0.7667,0,3.2824,0,0
South Korea,KOR,1982,3.3482,6.151,4.1194,1.2745,14.9497,1.0451,0.7742,0,3.3413,0,0
South Korea,KOR,1983,4.2213,6.1926,3.6928,1.2433,15.5121,1.0116,0.5714,0,3.5305,0,0
South Korea,KOR,1984,2.6887,6.4754,4.4407,1.3336,16.802,0.979,0.5625,0,3.3446,0,0
South Korea,KOR,1985,3.4257,6.3514,5.0417,1.4995,18.4905,1.004,0.6957,0,3.3377,0,23.9828
South Korea,KOR,1986,2.9379,6.3688,4.7904,1.4873,20.3966,1.081,0.6818,0,3.3002,0,19.7381
South Korea,KOR,1987,3.0235,6.0173,4.8493,1.3231,20.7146,1.0437,1.2078,0,3.4881,0,23.135
South Korea,KOR,1988,3.2842,6.555,4.7987,1.6465,19.6859,1.1952,1.2155,0,3.9935,0,43.4783
South Korea,KOR,1989,3.0797,6.4456,4.8784,1.5985,22.4122,1.1514,1.2777,0,4.0162,0,46.7853
South Korea,KOR,1990,3.0238,6.2057,4.6126,1.5288,17.5677,1.0605,1.2769,0,3.632,0,49.6279
South Korea,KOR,1991,3.0955,6.0346,3.4107,1.5384,19.6725,1.1367,1.185,0,2.6748,0,0
South Korea,KOR,1992,3.3659,6.2728,4.4038,1.6811,20.9877,1.2011,1.1,0,3.0464,0,0
South Korea,KOR,1993,2.7112,5.6381,4.1844,1.4565,23.021,1.0815,1.3333,0,2.7325,0,0
South Korea,KOR,1994,3.7045,6.1909,4.0882,1.2682,22.4908,0.9107,1.25,0,2.7493,0,0
South Korea,KOR,1995,4.4386,6.0507,4.2452,1.5199,23.7433,1.0425,1.3333,0,3.2197,0,0
South Korea,KOR,1996,3.9193,6.7866,4.0299,1.6337,22.8161,1.2578,0,0,3.1184,0,0
South Korea,KOR,1997,4.0441,6.9507,4.1126,1.5671,25.0155,1.1047,0,0,2.778,0,0
South Korea,KOR,1998,3.4847,6.4123,3.9823,1.4377,24.1693,1.0512,1.2902,0,2.2478,0,0
South Korea,KOR,1999,3.6699,6.6272,3.9403,1.3343,24.5256,1.0554,1.2959,0,3.1295,0,0
South Korea,KOR,2000,2.5452,6.711,4.0616,1.3135,23.9545,0.9475,1.3016,0,2.3858,0,0
South Korea,KOR,2001,3.1049,6.8381,4.0272,1.5013,24.4472,0.9895,1.3072,0,2.9667,0,0
South Korea,KOR,2002,3.2268,6.3495,4.2218,1.4235,27.0001,0.983,1.3129,0,2.6808,0,0
South Korea,KOR,2003,3.0512,6.0542,4.1402,1.3063,24.6501,0.9611,1.3186,0,2.5842,0,0
South Korea,KOR,2004,3.3289,6.7291,4.2604,1.6251,25.5597,1.1465,1.3246,0,2.9781,0,0
South Korea,KOR,2005,3.2058,6.5682,4.8412,1.7391,27.3226,1.0955,1.3311,0,3.2984,0,0
South Korea,KOR,2006,3.3429,6.601,4.7305,1.733,26.3424,1.1603,1.3375,0,2.6173,0,0
South Korea,KOR,2007,3.8128,6.2736,4.918,1.498,28.1277,1.1165,1.344,0,3.143,0,0
South Korea,KOR,2008,4.0639,6.9123,5.0544,1.7633,29.4349,1.1346,1.3505,0,3.1625,0,0
South Korea,KOR,2009,3.7067,7.0335,5.0225,1.9818,27.6245,1.1652,1.3569,0,3.0571,0,0
South Korea,KOR,2010,3.1173,6.5138,4.7874,1.475,24.7544,1.0612,1.3634,0,2.1077,0,0
South Korea,KOR,2011,3.3484,6.5774,4.6522,1.6621,23.213,1.0544,1.3699,0,2.5993,0,0
South Korea,KOR,2012,3.9098,6.3652,4.8944,1.5155,24.3696,0.9379,1.3763,0,2.6989,0,0
South Korea,KOR,2013,2.5852,6.7638,5.0591,1.9251,26.5198,1.0284,1.3828,0,2.3534,0,0
South Korea,KOR,2014,3.2603,6.9131,5.1776,1.8655,27.5024,1.1344,1.3801,0,2.8952,0,0
South Korea,KOR,2015,2.6234,7.2197,5.0953,1.8266,26.576,1.1127,1.3812,0,2.2213,0,0
South Korea,KOR,2016,3.7074,7.2228,4.8529,1.5393,25.2577,1.1072,1.3699,0,2.0172,0,0
South Korea,KOR,2017,4.0316,7.0018,4.8154,1.88,22.254,1.1413,1.3775,0,2.5726,0,0
South Korea,KOR,2018,3.6558,7.043,4.9478,1.7657,21.4807,1.1157,1.3851,0,2.1742,0,0
South Sudan,SSD,2012,0,0,0.4615,0,0,3.5714,0,1.5385,0,0,0
South Sudan,SSD,2013,0,0,0.5311,0,0,3.5333,0,1.5244,0,0,0
South Sudan,SSD,2014,0,0,0.964,0,0,3.0896,0,1.021,0,0,0
South Sudan,SSD,2015,0,0,0.4412,0,0,3.036,0,6.5234,0,0,0
South Sudan,SSD,2016,0,0,0.4344,0,0,3.0663,0,6.2119,0,0,0
South Sudan,SSD,2017,0,0,0.4021,0,0,3.1012,0,6.2587,0,0,0
South Sudan,SSD,2018,0,0,0.4259,0,0,3.0297,0,1.2972,0,0,0
Spain,ESP,1961,0.8837,6.357,2.3882,0,11.8126,0.6341,0.7633,0,1.2026,0,33.1895
Spain,ESP,1962,1.1307,6.2246,2.1408,0,10.1604,0.5004,0.8009,0,1.4916,0,31.8125
Spain,ESP,1963,1.1456,6.3573,2.4044,0,12.3557,0.5493,0.8285,0,1.4309,0,35.5104
Spain,ESP,1964,0.9609,6.2111,2.3392,0,11.6488,0.5247,0.7359,0,1.3953,0,37.1633
Spain,ESP,1965,1.1077,5.9262,2.3876,0,11.071,0.5265,0.5994,0,1.3762,0,37.6162
Spain,ESP,1966,1.1646,6.3519,2.3938,0,11.8083,0.549,0.7868,0,1.4997,0,38.51
Spain,ESP,1967,1.3263,6.1173,2.501,0,11.9349,0.5373,0.838,0,1.7174,0,35.5333
Spain,ESP,1968,1.3401,5.9889,2.8168,0,11.8969,0.5348,0.8008,0,1.7894,0,36.5648
Spain,ESP,1969,1.2271,6.4544,3.0487,0,12.7156,0.5601,0.878,0,1.8376,0,40.0185
Spain,ESP,1970,1.0813,5.9487,3.4278,1.4938,13.3553,0.6036,0.7444,0,1.3953,0,37.9009
Spain,ESP,1971,1.4908,5.9067,3.7834,1.2351,12.354,0.6408,0.9366,0,2.0178,0,31.9474
Spain,ESP,1972,1.2718,5.8511,3.6024,1.2923,13.1521,0.6568,0.8867,0,1.7298,0,29.4609
Spain,ESP,1973,1.2584,6.2948,3.8988,1.6981,13.6399,0.7103,0.7846,0,1.5873,0,35.0543
Spain,ESP,1974,1.433,5.9951,3.981,1.5646,13.9843,0.6706,0.7917,0,1.7855,0,30.907
Spain,ESP,1975,1.6169,6.0982,3.6989,1.8011,13.8716,0.647,0.802,0,2.0625,0,28.6508
Spain,ESP,1976,1.6003,6.3469,3.5786,1.4828,14.4798,0.6111,0.7442,0,1.6892,0,26.968
Spain,ESP,1977,1.4969,5.5847,4.4818,1.9086,14.6066,0.447,0.8219,0,2.0209,0,32.2459
Spain,ESP,1978,1.7464,5.8754,4.4419,1.9138,14.4435,0.6496,0.8742,0,2.2928,0,30.1654
Spain,ESP,1979,1.6003,6.2245,4.739,1.7643,15.8934,0.7022,1.0163,0,1.7978,0,30.0735
Spain,ESP,1980,2.2379,6.3333,5.0904,1.9321,16.1526,0.6144,0.9206,0,2.4349,0,35.4627
Spain,ESP,1981,1.2934,6.4348,5.031,1.3749,15.9615,0.6078,0.7456,0,1.3563,0,36.3731
Spain,ESP,1982,1.6568,5.9453,5.5704,1.9965,15.4354,0.6129,0.8365,0,1.4577,0,33.9701
Spain,ESP,1983,1.6392,5.4902,5.0923,1.9849,15.185,0.6938,0.6987,0,1.7837,0,34.7328
Spain,ESP,1984,2.6249,6.0329,5.7456,1.7454,17.2086,0.6933,0.9324,0,2.6819,0,35.7722
Spain,ESP,1985,2.6079,6.198,6.4879,2.3023,17.9112,0.6871,1.186,0,2.5199,0,34.9985
Spain,ESP,1986,2.0776,6.3245,6.5342,2.2967,17.2689,0.7342,1.1359,0,1.7121,0,42.0179
Spain,ESP,1987,2.6074,6.3284,6.5611,2.1179,18.8203,0.7043,1.4305,0,2.2352,0,42.3774
Spain,ESP,1988,2.7852,6.3404,6.4323,2.2847,16.0571,0.6429,1.042,0,2.8351,0,40.3061
Spain,ESP,1989,2.3597,5.841,6.3042,2.5634,19.2952,0.6359,1.0909,0,2.1787,0,42.1809
Spain,ESP,1990,2.3789,6.3209,6.4256,2.4253,19.6487,0.6416,1.1758,0,2.1529,0,44.8502
Spain,ESP,1991,2.4592,6.2082,6.6692,2.6222,19.4673,0.64,1.1848,0,2.099,0,40.838
Spain,ESP,1992,1.9426,6.4481,7.017,2.0184,20.1457,0.5946,1.1831,0,1.4846,0,41.7821
Spain,ESP,1993,2.4492,6.6694,6.1736,1.5456,18.3745,0.5438,1.2187,0,2.7396,0,40.3146
Spain,ESP,1994,2.1843,6.1109,6.8566,1.8048,19.2339,0.6236,1.0298,0,2.0951,0,39.3956
Spain,ESP,1995,1.4761,6.0459,7.2459,1.7982,18.999,0.6441,0.7641,0,1.4192,0,43.8023
Spain,ESP,1996,3.0016,6.9838,8.5308,1.9741,21.1919,0.5526,1.0244,0,2.9945,0,39.9524
Spain,ESP,1997,2.2498,6.8295,9.1501,2.1982,21.6815,0.7708,0.9694,0,2.3219,0,47.8104
Spain,ESP,1998,2.8424,7.0657,9.4731,2.0731,23.4388,0.8525,1.2977,0,3.0819,0,44.5112
Spain,ESP,1999,2.0987,7.5388,9.4808,2.2857,24.7421,1.1019,1.1247,0,2.3931,0,40.8731
Spain,ESP,2000,3.0997,7.0661,9.2157,2.187,25.9196,1.067,1.4097,0,3.3749,0,44.6941
Spain,ESP,2001,2.3003,7.5795,9.7208,2.6795,25.9926,1.2159,1.0339,0,2.0886,0,45.8671
Spain,ESP,2002,2.8347,7.2172,9.5142,2.6667,27.946,1.2008,1.2583,0,2.6962,0,44.5291
Spain,ESP,2003,2.9236,7.2766,9.0408,2.2904,26.3593,1.2712,1.4084,0,2.7436,0,41.6846
Spain,ESP,2004,3.2628,7.2015,10.0691,2.6622,27.1599,1.3467,1.4676,0,3.3472,0,43.0387
Spain,ESP,2005,1.7707,6.9166,9.6099,2.4907,26.9844,1.3958,0.8747,0,1.4657,0,36.1306
Spain,ESP,2006,2.8755,6.7992,9.7437,2.4111,28.8421,1.5189,1.2718,0,2.5447,0,36.3451
Spain,ESP,2007,3.5692,7.1228,10.0027,2.6744,28.9238,1.303,1.1266,0,3.7001,0,37.4349
Spain,ESP,2008,3.2483,6.922,9.9061,2.9801,26.2166,1.5072,1.3521,0,3.2524,0,40.3904
Spain,ESP,2009,2.7103,7.6593,10.0749,2.2189,31.8545,1.6506,0.9232,0,2.4121,0,38.6834
Spain,ESP,2010,3.0498,7.5936,10.5553,2.3655,29.391,1.7147,1.2488,0,2.8259,0,43.4999
Spain,ESP,2011,3.4475,7.58,11.3738,2.4893,30.7406,1.6742,1.0501,0,3.0685,0,37.8937
Spain,ESP,2012,2.3718,7.9739,10.9164,2.7713,30.4387,1.5214,0.7885,0,2.2133,0,40.5075
Spain,ESP,2013,3.6447,7.7902,11.0445,2.8,30.9367,1.5692,1.4566,0,3.5934,0,39.6703
Spain,ESP,2014,2.9806,7.7985,11.4114,3.2919,33.4922,2.1831,1.0177,0,2.501,0,40.0074
Spain,ESP,2015,2.9236,7.7503,11.461,3.1177,31.8666,1.9456,1.1956,0,2.58,0,42.5608
Spain,ESP,2016,3.4886,7.6451,11.327,2.883,31.1385,1.8986,1.7628,0,3.58,0,45.2119
Spain,ESP,2017,2.3263,7.7616,11.3169,2.7181,31.5961,1.9083,1.0722,0,2.2275,0,46.4206
Spain,ESP,2018,3.8717,7.6959,11.9195,2.869,29.7969,1.8348,1.762,0,3.5531,0,42.4798
Sri Lanka,LKA,1961,0,1.8626,0.7269,0.75,4.8734,0.4738,0,7.6665,0,0.2418,0
Sri Lanka,LKA,1962,0,1.9539,0.7814,0.75,2.2422,0.2822,0,8.1993,0,0.2656,0
